duration_1,duration_2,duration_3,duration_4,duration_5,loudness_level,popularity_level,tempo_class,time_signature,key_mode,artist_song_count,album_freq,movement_index,intensity_level,verbal_density,purity_score,positivity_index,activity_rate,loudness_intensity,happy_dance,acoustics_instrumental,artists_avg_popularity,tempo_vs_genre,energy_rank_pct,loud_energy_ratio,mood_pca,mood_cluster,acoustic_valence_mood_cluster,explicit,signal_strength,mode_indicator,focus_factor,ambient_level,key_sin,key_cos,duration_log,duration_log_z,time_signature_class_boolean,loudness_yeo,is_instrumental,is_dance_hit,temp_zscore,resonance_factor,timbre_index,echo_constant,distorted_movement,signal_power,target_class,target_regression
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.2218242027933286,-0.3863169472713365,-0.4069976672360655,-0.4722922476908068,-2.4939235628130354,0.364451700240936,-0.1395251832115115,-0.9469736272666284,-1.3733937315979654,-1.0537236633777152,-0.7656669140574739,-1.3847368090119103,-0.3062333441966454,-0.5820500350396293,-1.3267196657265776,1.1315111531235391,-0.0094479309623517,-0.8916036292637005,-1.1097968911704768,-1.5812435666834157,0.0,0.899,0.0,0.9,0.23,0.8660254037844387,-0.4999999999999998,1.3441737807463252,-0.6204561850940421,1.0,0.2184417737473155,1.0,0.0,-1.0537190417320244,0.1996104184027828,0.2867300680783964,1,0.0472470870438724,0.899,class_7,-0.1003739333636616
1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.2218242027933286,-1.230491026376727,-0.2867773428524653,-0.5149008301660896,-1.8831206401716925,-0.0236711529346809,-0.4932485559803976,-0.9287741668027396,-1.3348224015306651,0.1731028684478645,-0.1366948745397815,-1.3094954805198376,-0.2791341525026511,0.3581227586361635,-0.0440995270188169,-0.5872013084731187,-0.0092323567734829,-1.4135628937094735,-0.7757928102365876,-1.5812435666834157,0.0,0.548,0.0,0.875,0.0941,0.4999999999999999,0.8660254037844387,1.9225927808589125,1.3760533610906804,1.0,-0.2592246047001186,1.0,0.0,0.1731021092164324,1.0941795475214755,0.13591173383880228,1,2.208106483180699,0.548,class_7,0.4824586544173183
1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.2218242027933286,0.2046049081024369,-0.2867773428524653,-0.5149008301660896,-1.2262193837460973,0.2588711495051509,-0.3863749166143972,-0.9284734337779056,-0.8835378397432526,0.1952523278293476,-0.2992744260335884,-1.0268105590789338,-0.2779915887788009,0.3581227586361635,-0.0209427547065118,0.0953396866763821,-0.0093485395649877,-0.6962016295320104,-0.7757928102365876,-1.5812435666834157,0.0,0.704,1.0,0.897,0.111,1.2246467991473532e-16,-1.0,1.9662401815999653,1.5267096366084287,1.0,0.077790027248942,1.0,0.0,0.1952514714500986,0.4790031433927589,0.32730121899054454,1,0.1855420883966294,0.704,class_7,0.3927921024510136
1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.2218242027933286,-0.6395691710029536,-0.046336694085265,-0.4296836652155242,-1.0187768817169618,0.3837385428423884,-0.5055437534295835,-0.943600304927064,-1.4455221188238168,-1.27241621715031,-0.2460058377519098,-1.2690838010701444,-0.3014807315451044,-0.2857514295852964,-1.5553579176534926,0.3758586723506518,-0.0093762062138306,-0.922632236811616,-0.1077846483688094,-1.5812435666834157,0.0,0.758,1.0,0.829,0.0978,1.0,6.123233995736766e-17,1.917052505706316,1.3569301783658818,1.0,0.2451516393497914,1.0,0.0,-1.2724106363162344,-0.861309579697108,0.9219745416208378,1,-1.629579804358305,0.758,class_7,0.5721252063836229
0.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,0.2218242027933286,0.7392484915358509,-0.2867773428524653,-0.3870750827402415,-0.9496293810405833,0.0240488699967473,-0.4355557064111408,-0.9469970844425656,-1.0609659580528334,-1.5727682235823488,-0.982160749768606,-1.0607872577245354,-0.3062719602300464,0.3581227586361635,-1.869369330153484,0.3856129478639967,-0.0093960659633863,-0.6534191183760713,-0.1077846483688094,-1.5812435666834157,0.0,0.76,0.0,0.85,0.0791,-0.8660254037844385,-0.5000000000000004,1.7931557162435894,0.9292797677538086,1.0,-0.2058275448612057,1.0,0.0,-1.572761325400467,2.178562173991662,0.36865859754303565,1,-0.7709983376266056,0.76,class_7,0.7066250343330798
1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.2218242027933286,-0.3581778113011568,-0.4550857969895056,-0.4296836652155242,-2.298005644229963,-0.170410223448823,0.2586500572582773,-0.9469369378375988,-1.464807783857467,-0.9581540833657434,-2.411440802419321,-1.384583378881366,-0.3062175779022926,0.5984954493242074,-1.2268037731441168,1.5886098740253654,-0.0094988695219255,-0.7719391532653209,-1.1097968911704768,-1.5812435666834157,0.0,0.974,1.0,0.641,0.0752,0.8660254037844387,-0.4999999999999998,1.9993448394930664,1.6409758787164697,1.0,-0.4157321217375195,0.0,0.0,-0.9581498808894734,0.19433346333823323,0.7352336967583113,1,0.0241979201517462,0.974,class_7,1.0204579662151458
0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,-2.0896691513416523,-1.202351890406547,-0.4069976672360655,-0.4296836652155242,-2.1712352263232693,0.0920499026740326,-0.2709892174758836,-0.9470043621817666,-0.4399675439693001,-0.7913659856136117,-1.5638760174769282,-1.1193228713448105,-0.306313214334787,-0.2350874989696661,-1.0524304876598924,1.3387211366920653,-0.0094736833225263,-0.1513472648585222,-1.1097968911704768,0.3960632288163974,0.0,0.934,1.0,0.107,0.363,0.4999999999999999,0.8660254037844387,1.6211029439646034,0.3354109594406659,1.0,-0.1274152080194739,0.0,0.0,-0.7913625146721075,-0.14734022662150623,0.2962649688963962,1,1.1075087640816756,0.934,class_7,0.6617917583499274
0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,0.2218242027933286,-1.202351890406547,0.1700598898052152,-0.4296836652155242,-0.5520312521514074,0.7772298985977911,-0.03832625036052,-0.9469597935474864,-1.2422512093691445,0.2630683683753639,0.0537875487301402,-1.1032127076376268,-0.3062448553060851,0.6094062208987346,0.0499574231713733,1.5828363153103011,-0.0094601098025822,-0.292700133786805,-0.7757928102365876,-1.5812435666834157,0.0,0.973,1.0,0.621,0.0243,0.4999999999999999,0.8660254037844387,1.6965937234370805,0.5959799619049504,1.0,0.8781962685237076,0.0,0.0,0.2630672145540791,0.9639254230555709,0.12166102689443459,1,-0.7767606293496372,0.973,class_7,0.7066250343330798
0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.2218242027933286,0.2046049081024369,-0.3829536023593455,-0.4722922476908068,-1.2723177175303495,0.7794170663154815,1.12877172289297,-0.925315737017147,-0.4515389429894902,0.65865637862387,0.0157360558718353,-0.841119724769815,-0.3063176392357594,-0.3441952147149374,0.4635359816828569,1.6935367068838665,-0.0094670713883344,0.123451329465824,1.562235756300636,0.3960632288163974,0.0,0.992,1.0,0.0,0.308,1.2246467991473532e-16,-1.0,0.7048451583057549,-2.82720544057022,1.0,0.8822961742457833,0.0,0.0,0.658653489748428,0.24945094593007222,0.8774777315495607,1,0.531279591778522,0.992,class_7,-0.1003739333636616
1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.2218242027933286,1.6115617066114212,-0.5512620564963857,-0.4722922476908068,-1.7390633470959038,0.2286484683152463,0.5140118504336765,-0.9470117000675728,-1.4196793276787256,-0.0687398732927263,-1.4082266880960217,-1.322769205629453,-0.3062955566992833,0.7206960909589115,-0.2969407909709421,1.6450995879795949,-0.0094858690826161,-0.6180005526776805,1.2282316753667468,-1.5812435666834157,0.0,0.983,1.0,0.765,0.04,-0.5000000000000004,0.8660254037844384,2.0959708436310462,1.9744966303404847,1.0,0.0391506915022889,0.0,0.0,-0.0687395717987481,0.3992281929393271,0.2089994320751657,1,-0.4252608342447134,0.983,class_7,0.6169584823667752
0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,-2.0896691513416523,-1.4837432501083443,-0.4069976672360655,-0.3870750827402415,-0.678801670058101,1.1629667506268366,0.3816020317501361,-0.9463580267647932,-1.4459078321244896,-0.0723091385846219,1.0284493813962827,-1.2397412980122418,-0.3057070248070103,-0.5231318685371826,-0.3006723792803045,1.7042025969311687,-0.0094525756542012,-0.4108174561263117,1.2282316753667468,-1.5812435666834157,0.0,0.994,1.0,0.535,0.108,0.0,1.0,1.4903540310446688,-0.1158906968796032,1.0,1.763237715382914,0.0,0.0,-0.0723088214357997,2.492183998600687,0.08066772415225565,1,-0.3618756252913664,0.994,class_7,-0.3245403132794232
0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,2.533317556928309,0.7673876275060306,-0.2627332779757453,-0.4296836652155242,-1.5200962616207057,1.151832078609503,0.7315422668423496,-0.946757099488748,-1.1998227462951143,-0.4257664753409394,1.0316120711846002,-1.2152722204166375,-0.3059275727709747,0.3653166739600275,-0.6702042458784729,1.560714469286268,-0.009443340022577,-0.4583080560376401,0.2262194325650796,-1.5812435666834157,0.0,0.969,1.0,0.844,0.417,-0.8660254037844385,-0.5000000000000004,1.4129687485340772,-0.38299889221296,0.0,1.7316494885483211,1.0,0.0,-0.4257646079236417,-0.27512142825504665,0.3838193295673953,1,0.5428041752245851,0.969,class_7,0.9307914142488412
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2218242027933286,1.3020312109394447,-0.4069976672360655,-0.4722922476908068,-1.6929650133116516,0.4451780723666024,0.9490726832510228,-0.9468031116415476,-1.6862072184437702,0.6944491044014777,-0.572014373108439,-1.4136982602653354,-0.3059579650479186,-0.5820500350396293,0.5009564887477718,1.1315111531235391,-0.009444388562837,-0.9429406394049472,1.562235756300636,-1.5812435666834157,0.0,0.899,0.0,0.937,0.309,-0.8660254037844386,0.5000000000000001,1.961469425648885,1.5102425776131407,1.0,0.3325079823417088,1.0,0.0,0.6944460585386749,-0.3177608940173958,0.8520520951085396,1,0.8597302199913194,0.899,class_7,-0.3693735892625754
0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.2218242027933286,-0.0767864515993599,-0.4069976672360655,-0.3870750827402415,-2.200046684938427,1.0498305295935753,-0.0449467412946971,-0.9467796544656106,-1.5974931592889796,-1.4016102776691113,0.8184310747685959,-1.408611849556031,-0.3059523423077869,-0.5231318685371826,-1.690427464589573,1.3584575913522436,-0.009434493688763,-0.9101821388374892,-0.1077846483688094,-1.5812435666834157,0.0,0.937,1.0,0.862,0.125,0.4999999999999999,-0.8660254037844387,1.5016522362279936,-0.0768930593558167,1.0,1.4627163447019458,1.0,0.0,-1.4016041301882065,0.1165785120124638,0.09604242513596206,1,1.3668118916180951,0.937,class_7,-0.2797070372962709
1.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.2218242027933286,-0.3863169472713365,-0.4310417321127855,-0.3870750827402415,-1.566194595404958,-0.1898958994791564,-0.3825917789377246,-0.9470241504148008,-0.1391111694443584,-2.250928629042516,-0.3650966803245592,-0.8124121398179159,-0.3063107989006182,0.5261726206016275,-2.57837110893234,-0.5972594554977825,-0.0092411094306226,-0.5743758770902,-0.1077846483688094,0.3960632288163974,0.0,0.545,0.0,0.891,0.585,0.8660254037844387,-0.4999999999999998,2.089940401931229,1.953681556113928,1.0,-0.4357027490835562,1.0,0.0,-2.250918756440277,1.0715159355810386,0.16120858796085635,1,1.3322381412799058,0.545,class_7,0.8411248622825367
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.2218242027933286,-1.4837432501083443,-0.4069976672360655,-0.5149008301660896,-1.3184160513146015,0.1473255959029372,-0.2832844149250695,-0.9466677817803724,-1.3849651306181554,-0.9546181756933984,-1.465996578200227,-1.2683620738113326,-0.3057366329916657,-0.5820500350396293,-1.2231070594918514,1.4052386105198265,-0.0094751279806194,-0.5883152557518134,-1.1097968911704768,-1.5812435666834157,0.0,0.944,1.0,0.946,0.161,0.0,1.0,1.19814083138301,-1.1245132395902098,1.0,-0.0615373425199862,1.0,0.0,-0.9546139887256656,-1.506534030190399,0.7172321672553981,1,0.1682552132275348,0.944,class_7,-0.3245403132794232
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2218242027933286,1.5834225706412417,-0.5753061213731058,-0.5149008301660896,-0.805572087964795,0.7197670376511961,-0.2255915653558127,-0.9421267131053764,-0.2972536227202892,-0.7401620396037074,0.0325538617618022,-0.608970852577041,-0.3063174348446005,-0.4314813873111547,-0.9988978890162358,1.2610515783988916,-0.0094417931935207,0.1798063330510949,-1.1097968911704768,0.3960632288163974,0.0,0.921,0.0,2.45e-05,0.0839,-0.5000000000000004,0.8660254037844384,1.7164101286046212,0.6643795858460014,1.0,0.773222653290565,0.0,0.0,-0.7401587932433763,-1.9655558914765052,0.34757909522872266,1,0.9000662620525401,0.921,class_7,-0.3693735892625754
0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.2218242027933286,1.3020312109394447,-0.3108214077291854,5.535517881324047,-2.0848008504777966,-0.047531164400395,0.4383490969002248,-0.9469706199363804,-0.6212527952856111,2.079857759569783,-1.9838807969146024,-1.1406971017019294,-0.3062381219391477,-0.6627897446911302,1.9493707472939323,1.4429794522256647,-0.0094854489846739,-0.2233294497667567,-1.4438009721043656,0.3960632288163974,0.0,0.95,0.0,0.805,0.212,-0.8660254037844386,0.5000000000000001,1.519560614431425,-0.0150793083675566,1.0,-0.2854436203033397,1.0,0.0,2.0798486372866023,-0.5871152706201476,0.5667015590498832,1,0.1624929215045032,0.95,class_7,-1.4902054888413832
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2218242027933286,-1.4837432501083443,-0.4310417321127855,-0.3444665002649589,-1.5604323036819263,0.707837031918339,0.7410001110340311,-0.9455370256069958,-0.9182520368038228,1.7645948971987042,0.0356385586967592,-1.1119743756187268,-0.3063167913515238,-0.5736331541107084,1.6197703630716516,1.1845063446975983,-0.0094367804155314,-0.3969133730605146,-1.4438009721043656,-1.5812435666834157,0.0,0.908,1.0,0.000334,0.599,0.0,1.0,1.7581481053288852,0.8084451662508793,1.0,0.7520637260537618,0.0,0.0,1.7645871576625376,-1.6339229590592872,0.37158890429978053,1,0.3238370897493864,0.908,class_7,-0.3693735892625754
1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.2218242027933286,0.4578571318340541,0.3864564736956955,-0.4296836652155242,-1.2953668844224755,0.3869198777044836,0.0874630773888431,-0.946909571132339,-1.4536220981379495,0.8394546765871803,-0.8021893225390071,-1.2967648173196495,-0.3061792111201608,-0.0137851174726716,0.6525566231477556,1.2884911758710105,-0.0094580591680256,-0.6629858690385627,-0.4417887293026986,-1.5812435666834157,0.0,0.926,0.0,0.683,0.186,-0.4999999999999997,-0.8660254037844388,2.0306888768072966,1.749165045568959,1.0,0.2495892597128597,0.0,0.0,0.8394509947280522,-0.42483134752563845,0.9748073999323578,1,0.6753368848543106,0.926,class_7,0.6617917583499274
0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.2218242027933286,1.0487789872078277,-0.4310417321127855,-0.5149008301660896,-0.1947691653234517,0.3234920138914601,-0.3230073605301315,-0.9469996105999742,-0.2933964897135592,0.2538616653794469,-1.057423322697981,-0.3938910824073547,-0.3062979617948984,-0.3791096837534244,0.0403320178126447,1.468413497723077,-0.0094715433145004,0.3620770802996437,-0.7757928102365876,0.3960632288163974,0.0,0.954,1.0,0.398,0.051,-1.0,-1.8369701987210294e-16,1.5273091415540083,0.011666023936702,1.0,0.1627879462951404,0.0,0.0,0.2538605519388812,0.5024996961292902,0.8608000293195559,1,1.5569675184781353,0.954,class_7,0.8411248622825367
1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.2218242027933286,-0.9490996666749302,0.3864564736956955,-0.4296836652155242,-1.0821620906703089,1.0410818587228134,1.8948571024191672,-0.933285162175252,-1.679650092332329,0.1968534935677681,0.7019585637016253,-1.3907054429718464,-0.3063174226471544,-0.0137851174726716,-0.0192687711658632,1.716205521628275,-0.0094581573696585,-0.6377342021941846,-0.7757928102365876,-1.5812435666834157,0.0,0.996,0.0,9.26e-06,0.0981,0.8660254037844386,0.5000000000000001,2.0033094069058874,1.6546602436571949,1.0,1.441192074672505,0.0,0.0,0.1968526301657854,-0.8907488635522636,0.772465869873657,1,-0.93810479759452,0.996,class_7,0.6617917583499274
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2218242027933286,0.2046049081024369,-0.3829536023593455,-0.3444665002649589,-2.1308991842620486,0.6809945190194107,-0.0335973282646793,-0.9469862580536716,1.002600200547728,1.3984616650132249,-0.0909390672348808,-0.734748230317244,-0.3062500204884453,-0.3441952147149374,1.2369861267766824,1.3254875323741164,-0.0094479939891949,0.7984939143313567,0.8942275944328577,0.7256143613996996,0.0,0.932,1.0,0.937,0.349,1.2246467991473532e-16,-1.0,1.2299523932848837,-1.0147103337316976,1.0,0.7052109701099979,1.0,0.0,1.398455531342176,-1.4268265767813424,0.6689155121925648,1,0.7675335524228146,0.932,class_7,-0.3245403132794232
1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.2218242027933286,1.0487789872078277,-0.4791298618662256,-0.4296836652155242,-1.9810795994632289,0.8505994338548621,1.421964892835095,-0.946951072289766,-1.7105071563861691,-1.4491448855284688,0.3076288193648169,-1.4301006478066816,-0.3061896858151851,-0.693339905099806,-1.7401238509525767,1.3991307931423116,-0.009445332845432,-0.9308868626624234,-0.1077846483688094,-1.5812435666834157,0.0,0.943,1.0,0.969,0.375,-1.0,-1.8369701987210294e-16,1.8983242594560847,1.292286516220262,1.0,1.020255851428007,1.0,0.0,-1.4491385295601555,0.06933716171534797,0.5027686118016084,1,-0.8689572969181419,0.943,class_7,-0.3693735892625754
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2218242027933286,-0.9209605307047504,-0.4310417321127855,-0.3444665002649589,-0.3906870839065242,0.6135899866287681,0.2019029921081886,-0.946559517891432,-0.8642521747096025,0.0943455286893078,-0.3710766629791677,-0.8349219550228155,-0.3062406712627046,-0.5736331541107084,-0.1264385924244677,1.5828363153103011,-0.0094667444558242,-0.0138724077212161,-0.7757928102365876,-1.5812435666834157,1.0,0.973,1.0,0.0964,0.285,0.8660254037844386,0.5000000000000001,1.5001660537336423,-0.0820228658399872,1.0,0.5919031621644717,0.0,0.0,0.094345114888592,0.8625434846151703,0.40629610498335755,1,-1.3587520933758224,0.973,class_7,-0.2797070372962709
